Date,LongReturn_Net,LSReturn_Net,BenchmarkReturn_EW,Regime_RiskOn,Regime_SGGrowth,LongTurnover,LongTickers,STI_Ret,rf_m
2017-07-31,0.0712135895795082,0.0570090658547579,0.0343009894598105,1.0,1,0.3333333333333333,YZJSGD SP Equity|HKL SP Equity|VMS SP Equity|KEP SP Equity|MLT SP Equity|GENS SP Equity,0.0319357318191961,0.0004994166666666668
2017-08-31,0.0399333712944536,0.0461141623384774,0.0076604704275397,1.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|STE SP Equity|KEP SP Equity|MLT SP Equity|VMS SP Equity,-0.0156959561738628,0.0005693333333333334
2017-09-30,0.0039956465237842,0.0148215474233201,-0.0076493646191187,1.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|KEP SP Equity|VMS SP Equity|STE SP Equity|DBS SP Equity,-0.0174993744774599,0.0005870833333333333
2017-10-31,0.0821337944811817,0.0397427960374611,0.0600259099390529,1.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|VMS SP Equity|UOL SP Equity|KEP SP Equity|STE SP Equity,0.0478802202546033,0.0006155
2017-11-30,0.0136519338737352,0.0064557534310353,0.0078298994526356,1.0,1,0.1666666666666666,YZJSGD SP Equity|VMS SP Equity|HKL SP Equity|MLT SP Equity|UOL SP Equity|KEP SP Equity,0.0176225815629742,0.000607
2017-12-31,-0.0207781252185614,-0.0096399489031225,-0.0016289199114529,1.0,1,0.0,YZJSGD SP Equity|VMS SP Equity|HKL SP Equity|UOL SP Equity|KEP SP Equity|MLT SP Equity,-0.008917909795721,0.0007038333333333333
2018-01-31,0.0578982098677279,0.004445035462907,0.0620149045552458,1.0,1,0.3333333333333333,YZJSGD SP Equity|VMS SP Equity|HKL SP Equity|UOL SP Equity|FCT SP Equity|MINT SP Equity,0.0385169207621689,0.0005640833333333333
2018-02-28,-0.0207422402727436,0.0217358001855822,-0.0345025317851359,1.0,1,0.1666666666666666,YZJSGD SP Equity|VMS SP Equity|HKL SP Equity|UOL SP Equity|FCT SP Equity|MLT SP Equity,-0.004541608776482,0.0006425833333333333
2018-03-31,-0.0230976959834602,0.0026103166277803,-0.0117397302940137,0.0,1,0.0,YZJSGD SP Equity|VMS SP Equity|HKL SP Equity|MLT SP Equity|UOL SP Equity|FCT SP Equity,-0.025574626059569,0.0005654999999999999
2018-04-30,-0.02253789024381,-0.041398240266699,0.0244965558697107,0.0,1,0.1666666666666666,VMS SP Equity|YZJSGD SP Equity|HKL SP Equity|MLT SP Equity|MPACT SP Equity|FCT SP Equity,0.0542478493102331,0.0006756666666666665
